,user,tweet,location,keyword
1399,Jamaal Al-Din (NBA😁 NFL MLB CoronaVirus COVID19),"https://t.co/HSUPeHdbWV 227's YouTube Chili' Disney Spicy' NBA Cartoons, Toys, Movie Mix: Vaccine Watch: How a COVID-19 vaccine will be distribu... https://t.co/XPSnMZIsVC https://t.co/qCTgo05f6E","Boise, ID",covid19
1400,ASHOK AHUJA,Three Indian shuttlers withdrawn from SaarLorLux tournament as precaution https://t.co/gdICfsZD1E via @IndianExpress Indian Badminton squad in isolation &amp; withdraws from SaarLorLux #Covidattack @india_badminton @womensbadminton @SanjivSachdev,INDIA,covid19
1401,Investing.com News,"Asia's COVID-19 control tempers global stock selloff, U.S. #futures jump - https://t.co/vRXUE9LWAj",Global,covid19
1402,Deepthi Siripurapu,Employees wanted #remotework options before the pandemic. They’ll likely still want them after the pandemic. https://t.co/tWMyITsBTu,,covid19
1403,realestate.com.au,"Find out where rental prices have held strong and where they have tumbled during COVID-19 to nab yourself a dream rental.
https://t.co/5a3VJAc5co",Australia,covid19
1404,Kaya FM Talk,"[ON AIR] Independent economist and Director at Pax Africana Holdings, @NdumisoSHadebe talks to #KayaBreakfast about the Consumer Price Inflation drop, #MTBPS2020 and the COVID-19 relief programmes being financed in Jan 2021 https://t.co/RLDyvLP03e","Parktown North, Johannesburg",covid19
1405,Javed Akram,Wall of Covid-19 Heroes. https://t.co/8vhVtbJJ0b,"Lahore,Pakistan",covid19
1406,Dan Burritt,"No ""Safe Six"" in @Fraserhealth region: Health authority suggests people limit home gatherings to only those who live there, to help stop the spread of #COVID19. @tinalovgreen has more at 11pm @CBCVancouver. Watch live here: https://t.co/shTJMd0Mtp https://t.co/eHoNbQfSkz",,covid19
1407,Ehsan Abdoh-Tabrizi,"Gripped by #COVID19, suffering under a ruthless-irrational regime &amp; the pitiless @realDonaldTrump sanctions, Iranians need hope. This pre-covid video of a woman singing beautifully in Azeri Turkish in Shiraz (probably) presents the best features of #Iran &amp; hope for better days. https://t.co/q2eO3XrPov",,covid19
1408,CBS Los Angeles,Running a little low on ingredients for your favorite holiday recipes? It might soon be harder to find them at the grocery store. Panic buying may be spiking again as COVID-19 hospitalizations reach a 2-month high and anxiety about the election heightens. https://t.co/0KmTqP2Uzb,Los Angeles,covid19
1409,Josh.,"In the span of one week, I:

- failed an exam
- broke my arm 
- got COVID-19

Stay tuned to find out what happens next","Chuckee Cheese, USA",covid19
1410,ldrlocalcricket,"Challenge accepted

Robbed off a premiership by COVID-19, Sunbury is putting in the hard yards to be ready for the @VTCA_Official season.

https://t.co/e6IMR1Xl5c",,covid19
1411,🧟‍♀️🦄 AF,"Was she one of em on the island?

""Khloe Kardashian reveals COVID-19 diagnosis in 'KUTWK' clip""  https://t.co/ydE4y7VHtE",,covid19
1412,Business Startup 123,"Asia’s COVID-19 control tempers global stock selloff, U.S. futures jump By Reuters https://t.co/gFHSFq9V27",,covid19
1413,Sighteer,"US Social Media use was quite high before Covid19 hit.. interesting to check users stats globally.. 

https://t.co/GgbtPRZe67",,covid19
1414,@mrssarahmhf,"Covid-19: Nearly 100,000 catching virus every day - BBC News https://t.co/WJW7qwyZB5",,covid19
1415,PRATIK. UPADHYAY,"Like you saved yourself from Covid-19 with mask, vote to save Bihar from becoming 'bimar': PM Modi
https://t.co/bv5fcGwh5M via NaMo App https://t.co/PI9wK8dsB0","Maharashtra, India",covid19
1416,New Straits Times,"#NSTworld There have now been 8,040,203 cases and 120,527 deaths across the country of 1.3 billion people, according to the latest government figures.

https://t.co/KuGMcOJ2OH

#coronavirus #covid19 #India",Malaysia,covid19
1417,Andrew Stroehlein,"Women and girls in Bangladesh are facing increased domestic violence during the Covid-19 pandemic, highlighting long-term systemic barriers to legal recourse, protection, and social services. 

New report: “I Sleep in My Own Deathbed” 
https://t.co/sDblp873nK https://t.co/vBEbcafmaM","Brussels, Belgium",covid19
1418,Flannery,@DebFrecklington Caught out LYING! and spreading misinformation to #QLDvotes like Newman she can’t be trusted. Deb Frecklington says Queensland had four consecutive years of the highest unemployment in the nation before the pandemic. Is that correct? https://t.co/YymrEZpDJg,"Queensland, Australia",covid19
1419,iCBiasAndBollocks,It's thunderstorm asthma season. And many of us aren't ready for it https://t.co/Hc4hZ2Noca,Hell of course,covid19
1420,Mordegai Pritchard wears a mask!,"@Acosta 1000 deaths a day! 1000 lies a day! Several SuperSpreaderEvents every day. 

VOTE LIKE YOUR LIFE DEPENDS ON IT!

TRUMP  IS GOING FOR HERD IMMUNITY on COVID-19 and HERD MENTALITY on everything else 🐑

 https://t.co/XpK1aNwP58",London,covid19
1421,Dafe,The thing wey Palliative don cause for dis Naija ehn.. Even COVID 19 sef don tire 😂,Lagos,covid19
1422,prsync.com,"2020-2027 Attendance Tracking Software Market COVID-19 Impact and Global Analysis By RITEQ, SAP SE, Ultimate Software Group, Workday, Workforce Software https://t.co/4p6LHSklUQ",U.S.,covid19
1423,Björn Andersson,Pleased to address members of the Asian Population Development Association and highlight why it is crucial to invest in #SRHR during the COVID-19. @UNFPAasia is a strong supporter to engage parliamentarians to advance #ICPD and thank them for this. @UNFPA @Atayeshe @dienekeita https://t.co/KPYjowSS9S,"Bangkok, Thailand",covid19
1424,Tunde Daniels,60 Cases of COVID-19 Linked to Maine Church; Pastor Offers (Conditional) Apology https://t.co/2yk95i5XAR https://t.co/L4mggVc5O9,"Lagos, Nigeria",covid19
1425,Raymond Chang,"Taiwan hasn’t had a new local case of Covid-19 for 200 days.

If only the rest of the world would simply follow suit.

 https://t.co/YMAlTYnBDf",,covid19
1426,Zhang Heqing,"France, Germany to go back into new lockdowns amid COVID-19 surge  https://t.co/DEbFCRo5PJ via @cgtnofficial 
It's always never too late to mend!",Pakistan,covid19
1427,OLULANA kolawole,"@iheartmindy Let us see the final votes. Covid-19 has quite changed a lot of things, and Trump is quite the unique candidate and lets us not forgot he did not get the popular vote last time and a lot of people are coming to vote this year. It is gonna be quite an important election.",South Africa,covid19
1428,Center for Mental Health Research & Initiative,"The psychological impact of fertility treatment suspensions during the COVID-19 pandemic

https://t.co/82RlsMsolE","Lagos, Nigeria",covid19
1429,Lo,Why did so many ppl die in care homes UK.. https://t.co/E8JMFwnrsF,,covid19
1430,Virginia Bates,"Too bad the POtuS is completely devoid of this human characteristic. Fun Fact- Rats, well-known carriers of diseases, have been implicated in the spread of some 40 diseases. Pretty ironic that the RAT in the WH is spreading Covid-19. #StopCult45","Sugar Land, TX",covid19
1431,Hitesh Koundall,"it is really need #Lockdown2. to control the #COVID19  because it is the high time to take action against the viruses and it's my humble request to everyone plzz wear masks,keep social distancing and wash your hand and use sanitizer and take all preventive measure against covid",,covid19
1432,ARK - Access Research Knowledge,Psychologists worry about mental health in first full COVID-19 winter | CBC News #arkgroup #arkgroupaccessresearchknowledge https://t.co/JHw7WchUqQ via b'@kempedmonds',"London, England",covid19
1433,James Shelton,ABC coronavirus data charts COVID-19 spread in Australia https://t.co/L6r2y1wWZ9 via @abcnews,,covid19
1434,Nap Lajoie,"The CDC’s most recent release of Covid in nursing homes data is for the week ending Oct. 11.

https://t.co/Qv46Bi0XaC",,covid19
1435,961iceberg 🌐🇦🇺,"Major economies are struggling to contain Covid19.

God help 🇱🇧 https://t.co/2Lf2VLm4bz","Sydney, New South Wales",covid19
1436,Wayne Mason,@LarsLarsonShow Kate Brown keeps us Oregonians in another 60 days of state of emergency (Covid-19) Thanks draconian #KateBrown,PDX,covid19
1437,i2i,"Airborne transmission of #COVID19 - in a room, a bar and a class... https://t.co/bBQeeyzD0w",Planet earth drifting in space,covid19
1438,Muhammad Uzair,"@ImranKhanPTI
Dear prime minister, Pakistan controlled covid-19 due to the positive actions taken by you against cruelty over the muslims all over the world, Allah helped you beacuse you are working in accordance with Allah and Muhammad PBUH guidance.",,covid19
1439,Millennium Post,WB govt asks medical establishments to send list of workers to be given COVID-19 vaccine https://t.co/kP1fXrYzOm,"New Delhi, India",covid19
1440,Bob Darin,"They’re calling it brain fog, but some are saying COVID19 accelerates the aging process. Just one of the many lingering affects of “surviving” the virus. Nurses are saying patients are leaving hospitals with severe kidney damage. It didn’t have to be this way. https://t.co/0iekrc1Yow","Meridian, Mississippi",covid19
1441,IvotedBlueDownBallot🧜‍♀️🦋🦄🌊🌊,"@baseball_cali @gera24 @thehill No they didn't. Read the article.

I'm not going to ""lock down until 2028"". I'm going to mask up and keep distance. I'm also going to isolate ot quarantine if there's a chance that I've come into contact with Covid-19.

I'm a responsible, and compassionate person."," Anarchist Jurisdiction, NY",covid19
1442,National Cyber Security,"#mobilesecurity | #android | #iphone | Latest Update 2020: Mobile Security Software Market by COVID19 Impact Analysis And Top Manufacturers: Apple (US), Intel Security (McAfee) (US), Symantec (US), VMware (US), Microsoft (US), etc. https://t.co/Re6ncVEwkt","Atlanta, GA",covid19
1443,GMA News,India passes eight million #COVID19 cases https://t.co/Xf6KD8AaDp,Philippines,covid19
1444,Kay,"The NZ path won’t work now. 

The reason it worked in NZ is a smaller population on a bigger island, and the fact they caught it early. Once a virus is circulating as widely as it allegedly is here it’s impossible to control or destroy.

https://t.co/P09drqzRwW",,covid19
1445,WaitWell,WaitWell allows businesses and organization to stay open safely during COVID 19. Let’s all #supportsmallbusiness this year. We are #InThisTogether and our local businesses need us more than ever. #albertabusiness #albertatech https://t.co/2lWagoNbUD,Calgary,covid19
1446,Pretty Kitty Pokii (Lil’ Sistah),@Goss30Goss Santa isn’t real. #COVID19 is.,"Spokane, WA",covid19
1447,Jenny Brundin,"Westminster Schools, in in-person learning since Aug. 20, just reviewed community COVID-19 #'s and they continue to ""go in the wrong direction."" Nov. 2, district will go to an all-remote learning platform for a 2-week period + return to in-person on Nov. 16. #edcolo @WPSNewsNow https://t.co/DhLiAuxG8H",,covid19
1448,Nishika singh,What #COVID19 taught artist masha reva. https://t.co/qepxxPjelT,India,covid19
1449,YarnLIVE,France and Germany thrust into lockdown as second Covid-19 wave sweeps Europe @smritiirani @TexMinIndia @TOIStartups,"Bengaluru, India",covid19
1450,Dr. Sanjeev Bagai. Padma Shree Presidential Awarde,"Long haulers skin symptom COVID19-persisted&gt;60days.T=1,000 cases,39 countries,median duration:12day.Rash-like morbilliform 7day,urticarial eruption 4day(max.duration 28 day),Papulosquamous eruption,plaque 20day,eruption 70 day,chilblain(COVID toe)15-130day https://t.co/hXNIjb7wnr","New Delhi, India",covid19
1451,Dfullofit,"now there’s a supposed recording of Jared Kushner and Trump talking about how the governors need to take all the heat for the COVID-19 and then when it turns the corner, for Trump to take the credit. anyone who would support this man Must understand he stands for what we are not",,covid19
1452,Maureen Mwikali,"@YEDNetworkKe @Amref_Kenya Let us be well informed about covid 19. Learning the facts and myths surrounding this virus will help us in this fight.
#angamizacoronamachakos https://t.co/lh4h4buXoo","Nairobi, Kenya",covid19
1453,"Field Outreach Bureau, Kathua(J&K)",Taking proper precautions such as maintaining social distance &amp; wearing a mask prevents the spread of COVID-19. Let’s follow these precautionary measures to overcome this pandemic together. #IndiaFightsCorona #Unite2FightCorona https://t.co/00EGs0D89U,,covid19
1454,John Borgoyary,@UNDP_India trying to #BuildBackBetter by promoting #Livelihoods thru #LandscapeConservation at #Bhairabkunda #Assam. #COVID-19 has created large-scale unemployment &amp; massive reduction in household income - putting tremendous pressure on natural ecosystem. https://t.co/DHiIBHCo0q,"Gurgaon, Haryana",covid19
1455,ENDSARS!!!🇳🇬 SARSMUSTGO!!!🇳🇬,"Coming from a man in a government that hoard COVID-19 palliatives?
HOW CAN YOU HOARD INDOMIEEE?? https://t.co/DkV4vWGsSJ",On the Throne!,covid19
1456,Iliodorus,Victor Davis Hanson laments New Zealand's COVID-19 quarantine 'camps' as end of personal freedom https://t.co/QKsx4kJTTH #FoxNews,,covid19
1457,鬥牛士 MATADOR,@seyi_odunlami @ARISEtv What's corruption in telling Nigeria how they received from FIFA Covid-19 palliative?,Lagos,covid19
1458,Kaloki Kilisya,"@MukilaMulwa yes let not be fooled we young eti we can't contract covid-19,young people stay ALERT 
#angamizacoronamachakos","Kitui, Kenya",covid19
1459,Travelaviator,#Dowplunges more than 900 points as COVID-19 cases spike  - ABC News - https://t.co/5UfUQ6GoBG via @ABC,"Fort Lauderdale & Miami,FL USA",covid19
1460,Russvwalker,"@WhiteHouse @realDonaldTrump TRUMP your wall will not stop the Covid-19, STUPID!!!","Arizona, USA",covid19
1461,Cynthia Gibson Lodwig,@aquaglass @BernieSanders Herr Trump used “socialized” medicine to recover from #COVID19 in the form of a American clinical trial using stem cell derived from aborted fetuses. He’s not #conservative and he’s not #red and #Texans  know it.,"Pismo Beach, CA",covid19
1462,Miss Earth,"One of the wonderful opportunities, to be an ambassador in cycling for donations. We conducted donation activities for victims affected by the Covid 19 pandemic by creating cycling activities with several sports communities in Indonesia https://t.co/oLtNQnK2ew https://t.co/swfXBhvPYg",Puerto Rico,covid19
1463,Shelina Dali,Leadership of various countries have taken pay cuts as means to contribute to COVID-19 Solidarity Funds but you and the rest of Lesotho's MPs are going to enjoy an increase in your salaries? When people have lost their jobs? When people go to bed hungry every night? Unbelievable https://t.co/XAGnLd5VeE,"Johannesburg, South Africa",covid19
1464,Mordegai Pritchard wears a mask!,"@ddale8 1000 deaths a day! 1000 lies a day! Several SuperSpreaderEvents every day. 

VOTE LIKE YOUR LIFE DEPENDS ON IT!

TRUMP  IS GOING FOR HERD IMMUNITY on COVID-19 and HERD MENTALITY on everything else 🐑

 https://t.co/XpK1aNwP58",London,covid19
1465,𝒀𝒖𝒈𝒂𝒏 𝓝𝓪𝓻𝓶𝓪𝓽𝓱𝓪𝓷,"🚨COVID PATIENT IDENTIFY🚨

🔳A journalist working for an English newspaper has been tested positive for COVID 19, health sector sources said. 

 #LKA #SriLanka #COVID19SL #COVID19LK #COVID_19SL #coronavirus","Trincomalee , Sri Lanka",covid19
