,user,tweet,location,keyword
1350,Shepherd,"@NoraUtd But but, how did Ole beat Psg &amp; Leipzig in an 8 day period, fire him now 🤒👀💀💀💀💀💀",On Top Of The World,fire
1351,zamsters🪐,"LIKE FIRE AND RAINNNN, YOU CAN DRIVE ME INSANEEEE","Los Angeles, CA",fire
1352,Scary Spooky Soulio,"@SlyTQ I've been described as ""feisty"" and that if I were an element that I'd be fire. So that was neat.",WA,fire
1353,Mr.HistoryTeacher,"This the content I enjoy seeing on my timeline. Everything about this video is genuine. The grandfather's motivation, the child's enthusiasm and fire bars https://t.co/REw2LumgYK",where reality meets truth,fire
1354,arghya,@quarantinedmind True its just a little harder then bending fire or water or other earthly stuf...,"Chennai, India",fire
1355,"I say EX you say O,EXO","@Koreaboo Dragging EXO down is medias daily routine, what is enjoyable for them, their skin care, their diet, their hobby, love of their life ,fire of their souls, their sin, their hope
But fuck off thank u idiots. SM will mot give a shit, but exols are still here.https://t.co/rgg22UAZdz",She/Her,fire
1356,Mister Mamas,this coconut rice i made is so fire,🗽,fire
1357,☽,"@itssnes Ugh yes!!! The execution sucks, but the basis behind the show is so amazing. Like a school for witches, vamps, and werewolves? Fire. At least give some personality to the characters","PG County, MD",fire
1358,🌹 Ryne Schill 🌹,Jeeze... Sabrina silvers are on fire right now 🔥 https://t.co/tj7ROJPNSz,"Eugene, OR",fire
1359,XxDemCowboyzxX,@VeniceMase I want to FIRE him up a Joint,"Los Angeles, CA",fire
1360,Orion Louis Pappas,"@JoeBiden won't call these fires karma for not voting for him, he will take action and protect against these fires by creating jobs and funding for fire crews around the country

#joebiden2020 https://t.co/isX1JFUV3F","Santa Cruz, CA",fire
1361,Genzo-man,@BasedSpinach After thinking it over I'd actually try to get her out of Mormonism.,,fire
1362,Genie Lauren,"Make both pictures the fire cat, and this is me. 😂 https://t.co/wvO9CKpbDZ","The Bronx, NY",fire
1363,be nice and believe,"in inordinate rebellion and in disbelief. And We have kindled enmity and hatred among them till the Day of Resurrection. Every time they kindle a fire for war, Allâh puts it out, but they strive to create disorder in the land, whereas Allâh does not like the creators of disorder.",God's earth ,fire
1364,Chip Wyser,"@thedailybeast This is all smoke, no fire! Intended to take your mind off the numbing, abject failure of the Trump Administration leadership fighting COVID19. We’re NOT ROUNDING THE CORNER!!! Worst failure ever!","Bonita Springs, FL",fire
1365,Cairo Fire Department WeatherSTEM,Weather summary for October 28 at City of Cairo Fire Department (Get @WeatherSTEM: https://t.co/DJ8BFTChnp) https://t.co/pdDtTPa2Ia,Cairo,fire
1366,sol,@attenbar did i miss something do senators just say that now,,fire
1367,raven 🎃ongoing dtiys🎃,@la_fire_chicken HELP I CANT STOP LAUGHING ABOUT IT NOW,,fire
1368,cam💤,this place is a dumpster fire stop giving them your money https://t.co/1vknBRrnUe,,fire
1369,Shane,"@HannSawyerr Cant even lie, based of the photo that would be a fire album🔥","West Orange, NJ",fire
1370,Where's Kanao,"The knowledge of even the most discerning gets covered by this perpetual enemy in the form of insatiable desire, which is never satisfied and burns like fire, O son of Kunti.",,fire
1371,Malvabot,You're only adding fuel to the fire!,,fire
1372,🏴‍☠️,@Beyond_The_Coin @CryptoDypto @BrettArends A real dumpster fire. 🤦‍♂️,,fire
1373,Chip Wyser,"@realDonaldTrump This is all smoke, no fire! Intended to take your mind off the numbing, abject failure of the Trump Administration leadership fighting COVID19. We’re NOT ROUNDING THE CORNER!!! Worst failure ever!","Bonita Springs, FL",fire
1374,Unsalted Truth,"@realDonaldTrump  Ballot drop box in LA County set on fire, prompting arson investigation https://t.co/4T0wvssq8A #FoxNews",United States,fire
1375,FirsT,@Joaozxnn serpentina on fire,2701,fire
1376,H🐻🐧,"Clearly, SM is adding fire to this. SM being neutral could have different interpretations. They don't want this issue to die just yet. I am thinking this is one of sm's dirty tricks.",Sehun’s Chest,fire
1377,AnuYog Sansthan,"4 As Aghni (Fire) burns wood, so your Panchagavya of holy Dhenu burns our sins and purify us. Panchagavya is described as very pious and Brahmin people drink it as pious water. Dhenu you are very pious and you feed and protect us.",India,fire
1378,Hillary Anderson,Cruz was on fire! https://t.co/j5i5VXDm95,"Austin, TX",fire
1379,Laurie,Pete is on fire 🔥 https://t.co/D2e3cgFRSo,"Memphis, TN",fire
1380,David Anitoiu,"@dan_abramov Everything matters that starts the fire inside you. Nothing matters in the grand scope of everything.

Meanwhile we got a new CRA and my world got a little bit better. 

Thank you, Dan!",,fire
1381,aly ⚡︎ cw: bsd,"dont drag other fandoms/groups down bc of their mistakes pls. instead of attacking them about misinformation, why not correct them in a decent and nice way? start acting mature instead of adding more fuel to the fire",she ; filo ; 6teen,fire
1382,Aryswan,@WalshFreedom Fire and lock this 🤬 cop up.,,fire
1383,20.10.20 ⭐️,@XXL I love lil baby but Meg has been on fire though she got two number ones this year that alone says a lot,,fire
1384,bop,Rn im listening to fire in the sky,,fire
1385,Kitty 💫,"C'mon! 🤗
The fire must always be burning 🔥 - Rom.12:10-12

#G12PHNatCon2020 https://t.co/1H9MnYMH1G",Life Transformation Church,fire
1386,レン [SH],My sparks will fly and I'll launch my dream - Fire Flower #Souchii,Nowhere to be found,fire
1387,Michelle,Watching the videos of people acting stupid in dtla last night makes me mad like okay dodgers won why the fuck are you standing on cars and lighting shit on fire?!,,fire
1388,Merida,"The fast fading Flame must be linked to preserve this world. A re-enactment of the first linking of the fire. So it is, I became a Lord of Cinder.",,fire
1389,Merida,"Knowest thou of our purpose? 

Five thrones will take five Lords, as kindling for the linking of the Fire. https://t.co/D1PhBbDuwF",,fire
1390,Seung Lee,I almost gave up on this fire but I built it up from a tiny glowing ember. I'm very pleased with myself and also we got to make smores! https://t.co/ohU4jJaKWt,"Seattle, WA",fire
1391,Shweta Goswami,"It will stay and feed itself. At any moment it will claim its space as fire. It will burn down everything you thought was dwelling space for two people. Do not ask then, why me? Fire knows no difference.#Anticaste love is embedded on #grief.make  a room for it.",,fire
1392,NEWS FOR FOREX,ECB is Set to Hold Fire and Signal more Easing in December https://t.co/zFBR97yBIJ,,fire
1393,Merida,"I am Ludleth of Courland. 

Look not in bewilderment as I say… I linked the fire long ago, becoming a Lord of Cinder.",,fire
1394,Ravens 5-1 Bama 5-0,Woulda been fire if they let them battle more &amp; instead of walkin like zombies https://t.co/KUtOgm9RjW,,fire
1395,Kwara For All,"The collectibles on the harmonized bill include Registration and Renewal Fees on Business Premises, Signage and Advertisement fee, Fire Prevention/ Inspection of Establishment Fee, Earning from Gaseous Emission, Environmental Health and Safety Permit fees, Street Set back.",,fire
1396,🎃 still stuck in march 👻,RYAN STARTED THE FIRE!  - The Office US https://t.co/uhKNXbsbSv via @YouTube,HOME,fire
1397,AuldAllyBally,Tory MP under fire after blaming 'chaotic parents' for hungry children https://t.co/bdrnIt9XbO via @MailOnline,,fire
1398,around L.A. with T.K.,"@CoachRobertVal oh em gee , this video is fire !",Los Angeles,fire
1399,Nightingale (Santa),"Mr. Leonidas, your fever is so high that your helmet that caught on fire. This requires emergency treatment.","Chaldea, Antartica",fire
1400,everyday life in the bahamas,"BLM and Antifa lit an Asian church on fire, because apparently only Black lives matter to the Democrats now. https://t.co/C7INuMdVw2",Bahamas,fire
1401,REWORKS,"@BluHrGirl It’s time to transform these two blocks of 1 Street SW into a public square complete with tables, fire pits and outdoor fun! Why has this not happened already?! https://t.co/jgq3mo8BHK","Our only home, Earth.",fire
1402,kim,"My Tia’s house caught on fire tonight, and I swear my heart dropped when I found out. I’m so glad everyone is okay. 
Here is there #gofundme if anyone wants to donate. 
https://t.co/khwr15sNJX",CA✨,fire
1403,Anകിत नॉटीयाल 🇮🇳 🗡👑🔱,@BBCHindi Hindu have used fire too!,"New Delhi, India",fire
1404,John,@BeTrueVoteBlue1 @MollyJongFast Five more days I can scream your fire and throw the son of a bitch out,"South Dakota, USA",fire
1405,David Weaver,@RexChapman You don’t. You fire it. You arrest it. You convict it. You imprison it. You sue it. You bankrupt it. You make an example of it.,,fire
1406,luna ツ,@fightingbluee xe’s icon is fire. i wanna be friends with xem,she!her | 17 ♡ gore accs dni ,fire
1407,All Dad No Kids,"Crazy Theory: what if foreign powers are infiltrating American riots to stoke the fire and social divide even more. With a goal to destroy #America by dividing it (and then conquering it)

There’s a lot of masks, so how do you know who’s who?","South Australia, Australia",fire
1408,jiggle joint 🎷🐌 the owo arc~,@tj_the_fire_god Yes uwu I have fast reflexes especially if I train with it uwu,,fire
1409,Justin Lee,@edyong209 @thesunandstorm Covid fire could be put out in 8 weeks but we're lacking some combination of balls and brains,#yoga,fire
1410,max :),@sparkledarts JEMY. JEMY. LARKIN SYLVAIN VON FIRE EMBLEM viBES?,,fire
1411,Ditto,"@ChikoritaCheez Here’s the main group of the Emotion Forms (the group is named that because of the original idea of them being spirits and appear when Ditto feels a certain emotion), and there’s Ditto who’s my persona.

There’s Water, Fire, Thunder, Ice, and Frighten. It’s easy to tell who’s who https://t.co/pbKa025HOo",United States,fire
1412,L I·,"damn, that rumour and sm statement just makes  my timeline turn into a pit of fire 💀💀💀💀💀💀",,fire
1413,Fresh Radio,#np Earth Wind and Fire - Betcha on #FreshRadio https://t.co/fjS6MdnNNv #10YearsFresh,"Freshtopia, Worldwide",fire
1414,Pontiff Boniface X (Petrus Romanus),"By most estimates, the current population of the world is 10-20% of all humans who have ever lived.  If Christ returns in this generation, a very large portion of humanity will not have had physical death, though almost all in this generation will depart into the lake of fire.",discord.gg/g2saWHU Discord,fire
1415,Rachel STILL Wears a Mask because SCIENCE. STILL.,"@amy_nusbaum 🤣 ""little bit of a big fire"" This is me. I would be swearing and trying to fix it for two minutes and then call it a day.",Michigan,fire
1416,Orcbrand - The Friendship Brand,@fire__exit She's using incel wrong in a way that really shows her internalized misogyny,,fire
1417,SPOOKYolOG 🚩🏴🎃,@suckadickdumby I deleted that dumpster fire,The Bad Place,fire
1418,🧚🏾‍♀️🍀,"Or set this stage on fire, lil Wayne the mf goat",MKE ,fire
1419,coco ˘͈ᵕ˘͈ (should focus !📖!!),@xjngwoo fire truck n cherry bomb just struck a chord in me,#이거쟈니,fire
1420,HANAKO KINNIE💕KAMOME MONSTER NURSERY,"@jesslikessmolpp Bungo stay dogs, toilet bound hanako kun, mob psycho 100, hunter x hunter, inuyasha, darling in the FRANXX, assassination classroom, cowboy bebop, kamisama kiss, the promised neverland, ranma 1/2, fruits basket, Appare Ranman, fire force, fairy tail. That was a lot sorry,,,",Hanakos toilet,fire
1421,"""Windows Vista stan"" stephen 🇺🇸🌐🏳️‍🌈🇱🇧",@Lesser_Expo There's been enough fire this year,the NORTH ,fire
1422,Housemusic1,Playing Now Kideko - The Fire - Sorley Remix @kidekomusic #housemusic #radio https://t.co/TZo3NMGmKK,All over the world and beyond,fire
1423,SmokeyBRRRR,@nataveliii Fire,,fire
1424,FACT 歌詞bot,"Before the glow of the fire is gone 
Before the night is over make up the least 
(paradox)",能面の裏側,fire
1425,HippieSoulCafe.com,"Now playing: Fire We Make by @Raheem_DeVaughn Say ~ Alexa, enable Hippie Soul Cafe ~ to listen now https://t.co/crsluGp8Oh","Dothan, AL",fire
1426,P R I N C E 🇬🇭,@FIRE_STICK Ah stick,"England, United Kingdom",fire
1427,ᴛᴇᴛsᴜᴛᴇᴛsᴜ,@Ibarashiozaki8 The noodles in the mac n cheese get really dry and catch on fire,20+ | rp acc | mature content ,fire
1428,sage is a pregnant boy,"🍄NaNoWriMo 2020🍄

🌾Cottage core vibes
🌾Soft boys 
🌾Trans MC 
🌾Poly parenting (MFNb) 
🌾Small town supernatural mystery 
🌾Dreams melt into reality 
🌾Why the fuck are the fields on fire? https://t.co/NZeC0syoMg",,fire
1429,mina 🌱,@jinhyoshii oh damn that wouldve been fire .. but its ok lets go pt2 gRrRrRrrrrr,read carrd byf,fire
1430,Ne1,love finding fire films,im wherever the wind blows,fire
1431,adni⁷•ᴮᴱ,Fire😰 https://t.co/OSnxWvbkIn,BTS ONLY! —she/her ,fire
1432,Chip Wyser,"@FoxNews This is all smoke, no fire! Intended to take your mind off the numbing, abject failure of the Trump Administration leadership fighting COVID19. We’re NOT ROUNDING THE CORNER!!! Worst failure ever!","Bonita Springs, FL",fire
1433,Twilight Lounge,Damn Honeycomb by Twilight Lounge is pretty fire...,"Birmingham, AL",fire
1434,Little Hansel🦅,You already know some fire dropping when Uzi start acting like a bad bitch https://t.co/dRwz3LdvmI,"Queens, NY",fire
1435,Michele Rustvold,WOW!! Team Aberdeen is on Fire with Pocket guide!! 🔥 https://t.co/zaszqtL3SP,"Seattle, WA- HR Director",fire
1436,Bloomberg,"Spotify has declined to remove the latest episode of Joe Rogan's podcast, that featured Alex Jones as a guest https://t.co/5Ir9RLD7aB",New York and the World,fire
1437,FCF,This is going to be FIRE! 🔥🔥🔥🔥🔥 https://t.co/uYIPIMl2XR,,fire
1438,Benjamin Kang,"@benshapiro I am not going to judge officers in that situation. From my couch, i would say rather than fatally shoot someone multiple times, i personally would try to fire a couple of shots in the legs. Not too keen to kill someone...",,fire
1439,death cab for,@lockedoutchimp he could have said fire walk with me lol,yellow bitch road,fire
1440,alexis ✧,@loveofdivine right 😂 i think some fire signs took it way to personal lmaoo,,fire
1441,Lani,"@MagicalOverload Yes. Some just because they are more fun than reality. Others, like the Illuminati... Where there's smoke, there's fire 🤷‍♀️.",South Africa,fire
1442,100 likes for 1 Followback,"@musclUSA No, kill the EC with fire",,fire
1443,💀 • ᴇ-ɢʜᴏᴜʟ ᴜᴡᴜ,This sets my 2020 on fire with wholesome content and my heart is full. 💜 https://t.co/KeaYZMT5tB,✰  ʟᴜʟᴜ • ʟᴜɴᴀ • ᴀsʜʟᴇʏ | xxᴠɪ,fire
1444,iz 🥞,mvs are only coming in nov rip but...... FIRE BIRD !!!!! AND THEN AION NO UTA NEXT &lt;33,i ♡ 律,fire
1445,Chip Wyser,"@TuckerCarlson This is all smoke, no fire! Intended to take your mind off the numbing, abject failure of the Trump Administration leadership fighting COVID19. We’re NOT ROUNDING THE CORNER!!! Worst failure ever!","Bonita Springs, FL",fire
